what,kind,bundleId,bundleVersion,description,time
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1266233141707
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1266233142733
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1266233142977
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1266233143573
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1266233144077
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1266233144803
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1266233145092
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1266233146569
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1266233146851
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1266233320756
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1266233321905
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1266233322938
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1266233323480
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1266233373127
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1266233376358
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1266233908415
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.paste",1266233912063
activated,view,org.eclipse.jdt.ui,3.5.1.r351_v20090821-0800,"org.eclipse.jdt.ui.PackageExplorer",1266233915471
error,log,,,"No property tester contributes a property com.aptana.ide.core.ui.nature to type class org.eclipse.jdt.internal.core.JavaProject",1266233915895
started,bundle,org.eclipse.wst.ws.service.policy,1.0.103.v200905151848,"org.eclipse.wst.ws.service.policy",1266233916151
started,bundle,org.eclipse.wst.command.env,1.0.408.v200903110045,"org.eclipse.wst.command.env",1266233916345
started,bundle,org.eclipse.wst.ws,1.1.103.v200903111822,"org.eclipse.wst.ws",1266233916354
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1266233921745
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1266233941724
activated,editor,org.eclipse.jdt.ui,3.5.1.r351_v20090821-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1266233946753
