what,kind,bundleId,bundleVersion,description,time
activated,editor,org.eclipse.jdt.ui,3.5.1.r351_v20090821-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1266315631513
activated,editor,org.eclipse.jdt.ui,3.5.1.r351_v20090821-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1266315634848
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1266315654606
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1266315655522
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1266315685578
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1266315768556
activated,view,org.eclipse.ui.navigator.resources,3.4.1.M20090826-0800,"org.eclipse.ui.navigator.ProjectExplorer",1266315773227
activated,editor,org.eclipse.jdt.ui,3.5.1.r351_v20090821-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1266315773409
activated,view,org.eclipse.ui.navigator.resources,3.4.1.M20090826-0800,"org.eclipse.ui.navigator.ProjectExplorer",1266315774915
activated,editor,org.eclipse.jdt.ui,3.5.1.r351_v20090821-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1266315775080
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.paste",1266315779038
executed,command,,,"AUTOGEN:::org.eclipse.jdt.internal.ui.CompilationUnitEditor.ruler.actions/org.eclipse.jdt.internal.ui.javaeditor.JavaSelectRulerAction",1266315783702
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1266315784512
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1266315784700
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.paste",1266315786397
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1266315794366
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1266315795176
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.cut",1266315804865
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.paste",1266315813286
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.file.save",1266315819740
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1266315843665
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1266315844056
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1266315844673
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1266315937388
activated,view,org.eclipse.ui.navigator.resources,3.4.1.M20090826-0800,"org.eclipse.ui.navigator.ProjectExplorer",1266315979621
