what,kind,bundleId,bundleVersion,description,time
activated,editor,org.eclipse.jdt.ui,3.5.1.r351_v20090821-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1266329309258
activated,editor,org.eclipse.jdt.ui,3.5.1.r351_v20090821-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1266329310621
activated,editor,org.eclipse.jdt.ui,3.5.1.r351_v20090821-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1266329316377
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.file.save",1266329340857
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1266329391069
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1266329392106
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1266329392565
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1266329393767
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1266329403780
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1266329404699
executed,command,org.eclipse.jdt.ui,3.5.1.r351_v20090821-0800,"org.eclipse.jdt.ui.edit.text.java.toggle.comment",1266329429769
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1266329431082
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1266329432129
activated,view,org.eclipse.ui.navigator.resources,3.4.1.M20090826-0800,"org.eclipse.ui.navigator.ProjectExplorer",1266329455066
activated,editor,org.eclipse.jdt.ui,3.5.1.r351_v20090821-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1266329455324
activated,editor,org.eclipse.jdt.ui,3.5.1.r351_v20090821-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1266329463681
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.file.save",1266329482924
executed,command,org.eclipse.jdt.ui,3.5.1.r351_v20090821-0800,"org.eclipse.jdt.ui.edit.text.java.toggle.comment",1266329506598
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1266329507995
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1266329509328
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.delete",1266329546133
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.delete",1266329546488
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1266329593459
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1266329627911
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1266329627925
