what,kind,bundleId,bundleVersion,description,time
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1266331431017
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1266331450065
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.cut",1266331452365
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.paste",1266331454715
executed,command,,,"AUTOGEN:::org.eclipse.jdt.internal.ui.CompilationUnitEditor.ruler.actions/org.eclipse.jdt.internal.ui.javaeditor.JavaSelectRulerAction",1266331458045
executed,command,,,"AUTOGEN:::org.eclipse.jdt.internal.ui.CompilationUnitEditor.ruler.actions/org.eclipse.jdt.internal.ui.javaeditor.JavaSelectRulerAction",1266331465834
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.text.contentAssist.proposals",1266331468882
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.text.contentAssist.proposals",1266331485541
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1266331505339
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1266331505545
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1266331523192
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1266331644305
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.paste",1266331647630
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.text.contentAssist.proposals",1266331685167
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.text.contentAssist.proposals",1266331687517
executed,command,org.eclipse.jdt.ui,3.5.1.r351_v20090821-0800,"org.eclipse.jdt.ui.edit.text.java.add.javadoc.comment",1266331714817
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1266331714831
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1266331714880
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1266331718705
executed,command,org.eclipse.jdt.ui,3.5.1.r351_v20090821-0800,"org.eclipse.jdt.ui.edit.text.java.create.getter.setter",1266331723726
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1266331723758
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.delete",1266331729392
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.file.save",1266331734006
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.delete",1266331740385
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.delete",1266331740883
