what,kind,bundleId,bundleVersion,description,time
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1266251684711
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1266251685667
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.undo",1266251755943
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1266251835211
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1266251883857
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.text.contentAssist.proposals",1266251888039
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.text.contentAssist.proposals",1266251889163
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1266251893478
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1266251899556
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.text.contentAssist.proposals",1266251901641
executed,command,org.eclipse.ui.workbench.texteditor,3.5.0.v20090603,"org.eclipse.ui.edit.text.goto.lineEnd",1266251933489
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.file.save",1266251935891
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1266251955675
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1266251956527
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.text.contentAssist.proposals",1266251984785
executed,command,org.eclipse.ui.workbench.texteditor,3.5.0.v20090603,"org.eclipse.ui.edit.text.goto.lineEnd",1266251997044
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1266252000947
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1266252001717
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.text.contentAssist.proposals",1266252032920
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.file.save",1266252034569
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1266252129194
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1266252339933
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.delete",1266252356631
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.text.contentAssist.proposals",1266252393456
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.text.contentAssist.proposals",1266252397739
