what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.undo",1266253551284
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.file.save",1266253554647
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.file.save",1266253568395
activated,editor,org.eclipse.jdt.ui,3.5.1.r351_v20090821-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1266253577719
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1266253595334
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1266253627964
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1266253632205
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1266253633090
executed,command,,,"AUTOGEN:::org.eclipse.jdt.internal.ui.CompilationUnitEditor.ruler.actions/org.eclipse.jdt.internal.ui.javaeditor.JavaSelectRulerAction",1266253645386
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1266253647161
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1266253647371
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.file.save",1266253658999
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1266253663303
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1266253664196
activated,editor,org.eclipse.jdt.ui,3.5.1.r351_v20090821-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1266253669461
activated,editor,org.eclipse.jdt.ui,3.5.1.r351_v20090821-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1266253673308
activated,editor,org.eclipse.jdt.ui,3.5.1.r351_v20090821-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1266253674756
activated,editor,org.eclipse.jdt.ui,3.5.1.r351_v20090821-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1266253675702
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.text.contentAssist.proposals",1266253682071
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.file.save",1266253693235
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1266253703084
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1266253704424
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1266253706002
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1266253709153
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1266253718430
