what,kind,bundleId,bundleVersion,description,time
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1266251071019
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.text.contentAssist.proposals",1266251134819
executed,command,,,"AUTOGEN:::org.eclipse.jdt.internal.ui.CompilationUnitEditor.ruler.actions/org.eclipse.jdt.internal.ui.javaeditor.JavaSelectRulerAction",1266251163280
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1266251163886
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1266251164085
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.text.contentAssist.proposals",1266251179967
executed,command,org.eclipse.ui.workbench.texteditor,3.5.0.v20090603,"org.eclipse.ui.edit.text.smartEnter",1266251190164
executed,command,,,"AUTOGEN:::org.eclipse.jdt.internal.ui.CompilationUnitEditor.ruler.actions/org.eclipse.jdt.internal.ui.javaeditor.JavaSelectRulerAction",1266251274602
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.file.save",1266251422647
executed,command,org.eclipse.ui.workbench.texteditor,3.5.0.v20090603,"org.eclipse.ui.edit.text.goto.lineEnd",1266251427172
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.file.save",1266251438152
executed,command,org.eclipse.ui.workbench.texteditor,3.5.0.v20090603,"org.eclipse.ui.edit.text.goto.lineEnd",1266251462412
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1266251467706
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1266251468852
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1266251469181
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1266251470630
executed,command,,,"AUTOGEN:::org.eclipse.jdt.internal.ui.CompilationUnitEditor.ruler.actions/org.eclipse.jdt.internal.ui.javaeditor.JavaSelectRulerAction",1266251472002
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1266251479647
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1266251480754
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1266251481108
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1266251482307
activated,view,org.eclipse.ui.navigator.resources,3.4.1.M20090826-0800,"org.eclipse.ui.navigator.ProjectExplorer",1266251483578
activated,editor,org.eclipse.jdt.ui,3.5.1.r351_v20090821-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1266251483693
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1266251490302
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1266251491394
