what,kind,bundleId,bundleVersion,description,time
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1266239244903
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.delete",1266239266777
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.file.save",1266239268098
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.undo",1266239270950
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.undo",1266239271298
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.delete",1266239275310
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.file.save",1266239276458
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.file.save",1266239280182
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.delete",1266239283080
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1266239284864
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1266239286198
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1266239316188
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1266239326844
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.file.save",1266239351766
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1266239362722
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1266239363870
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1266239374870
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1266239376189
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.file.save",1266239383732
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1266239387546
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1266239388298
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1266239392298
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1266239393402
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1266239401491
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1266239402522
