what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.file.save",1266244842136
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.text.contentAssist.proposals",1266244850860
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.text.contentAssist.proposals",1266244853285
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.file.save",1266244857762
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1266244864483
activated,editor,org.eclipse.jdt.ui,3.5.1.r351_v20090821-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1266244864706
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1266244864813
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1266244865777
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1266244865899
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.delete",1266244877558
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.file.save",1266244879108
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1266244880703
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1266244881277
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1266244886101
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1266244886966
activated,editor,org.eclipse.jdt.ui,3.5.1.r351_v20090821-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1266244888051
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.file.save",1266244904209
executed,command,,,"AUTOGEN:::org.eclipse.jdt.internal.ui.CompilationUnitEditor.ruler.actions/org.eclipse.jdt.internal.ui.javaeditor.JavaSelectRulerAction",1266244908862
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.file.save",1266244915644
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1266244918315
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1266244919406
activated,editor,org.eclipse.jdt.ui,3.5.1.r351_v20090821-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1266244939963
activated,editor,org.eclipse.jdt.ui,3.5.1.r351_v20090821-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1266244960622
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1266244963417
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1266245058607
