what,kind,bundleId,bundleVersion,description,time
activated,editor,org.eclipse.jdt.ui,3.5.1.r351_v20090821-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1266316159867
activated,editor,org.eclipse.jdt.ui,3.5.1.r351_v20090821-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1266316164346
activated,view,org.eclipse.ui.navigator.resources,3.4.1.M20090826-0800,"org.eclipse.ui.navigator.ProjectExplorer",1266316169127
activated,editor,org.eclipse.jdt.ui,3.5.1.r351_v20090821-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1266316169300
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.text.contentAssist.proposals",1266316178756
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.text.contentAssist.proposals",1266316189984
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.text.contentAssist.proposals",1266316206469
activated,view,org.eclipse.ui.navigator.resources,3.4.1.M20090826-0800,"org.eclipse.ui.navigator.ProjectExplorer",1266316220421
activated,editor,org.eclipse.jdt.ui,3.5.1.r351_v20090821-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1266316220587
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.file.save",1266316224454
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1266316228050
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1266316228853
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1266316256656
executed,command,org.eclipse.jdt.ui,3.5.1.r351_v20090821-0800,"org.eclipse.jdt.ui.edit.text.java.create.delegate.methods",1266316257605
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1266316257653
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1266316259713
executed,command,org.eclipse.jdt.ui,3.5.1.r351_v20090821-0800,"org.eclipse.jdt.ui.edit.text.java.create.getter.setter",1266316263141
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1266316263212
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.file.save",1266316264970
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1266316284734
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1266316285723
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.undo",1266316291131
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.undo",1266316291610
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1266316318778
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1266316334877
