what,kind,bundleId,bundleVersion,description,time
activated,view,org.eclipse.ui.navigator.resources,3.4.1.M20090826-0800,"org.eclipse.ui.navigator.ProjectExplorer",1266312928506
activated,editor,org.eclipse.jdt.ui,3.5.1.r351_v20090821-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1266312928681
activated,view,org.eclipse.ui.navigator.resources,3.4.1.M20090826-0800,"org.eclipse.ui.navigator.ProjectExplorer",1266312930416
activated,editor,org.eclipse.jdt.ui,3.5.1.r351_v20090821-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1266312930645
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1266313005679
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1266313153282
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1266313160141
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1266313510185
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1266313526292
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1266313537346
activated,view,org.eclipse.ui.navigator.resources,3.4.1.M20090826-0800,"org.eclipse.ui.navigator.ProjectExplorer",1266313627973
activated,editor,org.eclipse.jdt.ui,3.5.1.r351_v20090821-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1266313628228
activated,view,org.eclipse.ui.navigator.resources,3.4.1.M20090826-0800,"org.eclipse.ui.navigator.ProjectExplorer",1266313630977
activated,editor,org.eclipse.jdt.ui,3.5.1.r351_v20090821-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1266313631227
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1266313666230
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1266313742454
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1266313752558
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1266313756746
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1266313766066
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1266313856829
activated,editor,org.eclipse.jdt.ui,3.5.1.r351_v20090821-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1266314513083
activated,view,org.eclipse.ui.navigator.resources,3.4.1.M20090826-0800,"org.eclipse.ui.navigator.ProjectExplorer",1266314516196
activated,editor,org.eclipse.jdt.ui,3.5.1.r351_v20090821-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1266314516468
activated,editor,org.eclipse.jdt.ui,3.5.1.r351_v20090821-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1266314606546
activated,view,org.eclipse.ui.navigator.resources,3.4.1.M20090826-0800,"org.eclipse.ui.navigator.ProjectExplorer",1266314609590
