what,kind,bundleId,bundleVersion,description,time
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1266255564014
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1266255564630
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1266255565315
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1266255566624
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1266255567670
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1266255568246
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1266255569245
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1266255569899
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1266255570820
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1266255571949
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1266255572853
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1266255574227
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1266255574851
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1266255582756
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1266255583531
activated,editor,org.eclipse.jdt.ui,3.5.1.r351_v20090821-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1266255586749
activated,view,org.eclipse.ui.navigator.resources,3.4.1.M20090826-0800,"org.eclipse.ui.navigator.ProjectExplorer",1266255589125
activated,editor,org.eclipse.jdt.ui,3.5.1.r351_v20090821-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1266255589291
activated,view,org.eclipse.ui.navigator.resources,3.4.1.M20090826-0800,"org.eclipse.ui.navigator.ProjectExplorer",1266255591272
activated,editor,org.eclipse.jdt.ui,3.5.1.r351_v20090821-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1266255591500
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.cut",1266255611906
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.paste",1266255613463
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.cut",1266255622593
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.paste",1266255626590
executed,command,,,"AUTOGEN:::org.eclipse.jdt.internal.ui.CompilationUnitEditor.ruler.actions/org.eclipse.jdt.internal.ui.javaeditor.JavaSelectRulerAction",1266255633515
