what,kind,bundleId,bundleVersion,description,time
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1266317626786
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1266317626998
executed,command,,,"AUTOGEN:::org.eclipse.jdt.internal.ui.CompilationUnitEditor.ruler.actions/org.eclipse.jdt.internal.ui.javaeditor.JavaSelectRulerAction",1266317628436
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1266317629021
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1266317629207
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.file.save",1266317631819
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.file.save",1266317635816
activated,view,org.eclipse.ui.navigator.resources,3.4.1.M20090826-0800,"org.eclipse.ui.navigator.ProjectExplorer",1266317638368
activated,editor,org.eclipse.jdt.ui,3.5.1.r351_v20090821-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1266317638542
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1266317659561
executed,command,org.eclipse.jdt.ui,3.5.1.r351_v20090821-0800,"org.eclipse.jdt.ui.edit.text.java.create.getter.setter",1266317663335
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1266317663373
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.delete",1266317664844
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1266317677985
executed,command,org.eclipse.jdt.ui,3.5.1.r351_v20090821-0800,"org.eclipse.jdt.ui.edit.text.java.create.getter.setter",1266317681003
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1266317681061
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.delete",1266317682315
executed,command,,,"AUTOGEN:::org.eclipse.jdt.internal.ui.CompilationUnitEditor.ruler.actions/org.eclipse.jdt.internal.ui.javaeditor.JavaSelectRulerAction",1266317687352
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1266317688182
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1266317688428
executed,command,,,"AUTOGEN:::org.eclipse.jdt.internal.ui.CompilationUnitEditor.ruler.actions/org.eclipse.jdt.internal.ui.javaeditor.JavaSelectRulerAction",1266317689759
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1266317690496
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1266317690726
executed,command,,,"AUTOGEN:::org.eclipse.jdt.internal.ui.CompilationUnitEditor.ruler.actions/org.eclipse.jdt.internal.ui.javaeditor.JavaSelectRulerAction",1266317692343
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1266317692880
