what,kind,bundleId,bundleVersion,description,time
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1266242388857
activated,editor,org.eclipse.jdt.ui,3.5.1.r351_v20090821-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1266242400329
activated,editor,org.eclipse.jdt.ui,3.5.1.r351_v20090821-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1266242401280
activated,editor,org.eclipse.jdt.ui,3.5.1.r351_v20090821-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1266242403069
activated,editor,com.aptana.radrails.intro,2.0.0.1256853868,"com.aptana.radrails.MyRadRailsEditor",1266242407101
activated,editor,org.eclipse.jdt.ui,3.5.1.r351_v20090821-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1266242407933
activated,editor,org.eclipse.jdt.ui,3.5.1.r351_v20090821-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1266242408684
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1266242429195
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1266242429365
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1266242431778
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1266242432731
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1266242458265
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1266242458992
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1266242459464
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1266242461952
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1266242466815
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1266242467575
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1266242468931
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1266242469642
activated,editor,org.eclipse.jdt.ui,3.5.1.r351_v20090821-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1266242878926
activated,editor,org.eclipse.jdt.ui,3.5.1.r351_v20090821-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1266242880142
activated,editor,org.eclipse.jdt.ui,3.5.1.r351_v20090821-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1266242881691
activated,editor,org.eclipse.jdt.ui,3.5.1.r351_v20090821-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1266242882101
activated,editor,org.eclipse.jdt.ui,3.5.1.r351_v20090821-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1266242883385
executed,command,,,"AUTOGEN:::org.eclipse.jdt.internal.ui.CompilationUnitEditor.ruler.actions/org.eclipse.jdt.internal.ui.javaeditor.JavaSelectRulerAction",1266242920652
